Trump,Biden
2.105438311688312,2.36865800865801
2.105438311688312,2.0186580086580097
2.105438311688312,2.4186580086580096
2.105438311688312,2.4186580086580096
2.105438311688312,2.4186580086580096
2.105438311688312,2.7186580086580094
2.138771645021645,2.7186580086580094
2.138771645021645,2.7186580086580094
2.138771645021645,2.5353246753246763
2.138771645021645,2.5353246753246763
2.138771645021645,2.5353246753246763
2.138771645021645,2.551991341991343
2.2387716450216453,2.551991341991343
2.2387716450216453,2.551991341991343
2.2387716450216453,2.551991341991343
2.2387716450216453,2.551991341991343
1.955438311688312,2.551991341991343
2.017938311688312,2.551991341991343
2.017938311688312,2.651991341991343
1.6179383116883121,2.651991341991343
1.6179383116883121,3.001991341991343
1.6179383116883121,3.46865800865801
1.6179383116883121,2.96865800865801
1.6179383116883121,2.96865800865801
1.6179383116883121,3.06865800865801
1.6052110389610394,3.06865800865801
1.371877705627706,3.06865800865801
1.371877705627706,2.56865800865801
1.371877705627706,3.06865800865801
0.6718777056277061,3.06865800865801
0.6718777056277061,3.26865800865801
0.6718777056277061,3.26865800865801
0.9218777056277061,3.26865800865801
0.9218777056277061,3.26865800865801
0.9218777056277061,3.5686580086580104
0.9218777056277061,3.5686580086580104
0.9218777056277061,3.5686580086580104
0.8900595238095242,3.5686580086580104
0.8900595238095242,3.7618398268398288
0.6650595238095243,3.7618398268398288
1.1650595238095243,3.7618398268398288
1.1650595238095243,3.9918398268398287
1.1650595238095243,4.891839826839829
0.6650595238095243,4.891839826839829
0.6650595238095243,5.141839826839829
0.6650595238095243,5.141839826839829
1.1650595238095243,5.141839826839829
1.1650595238095243,5.141839826839829
1.1650595238095243,5.141839826839829
1.9650595238095243,5.141839826839829
1.9650595238095243,5.391839826839829
1.9650595238095243,5.391839826839829
1.3650595238095242,5.391839826839829
1.3650595238095242,5.291839826839829
1.3650595238095242,5.141839826839829
1.3650595238095242,5.241839826839828
1.3650595238095242,5.241839826839828
1.3650595238095242,5.304339826839828
1.3650595238095242,5.010589826839828
1.3650595238095242,5.010589826839828
1.3650595238095242,5.710589826839828
1.3650595238095242,5.710589826839828
1.7150595238095243,5.710589826839828
1.982916666666667,5.710589826839828
1.982916666666667,5.710589826839828
1.982916666666667,5.710589826839828
1.982916666666667,6.128771645021646
1.982916666666667,6.378771645021646
1.982916666666667,6.378771645021646
1.982916666666667,5.378771645021646
1.982916666666667,5.378771645021646
1.982916666666667,5.178771645021646
2.1192803030303033,5.178771645021646
1.9192803030303034,5.178771645021646
1.9192803030303034,5.178771645021646
1.9192803030303034,5.178771645021646
2.3192803030303035,5.178771645021646
2.3192803030303035,5.178771645021646
2.3192803030303035,5.178771645021646
2.3192803030303035,5.778771645021646
2.3192803030303035,5.778771645021646
2.3192803030303035,5.478771645021646
2.11094696969697,5.478771645021646
2.11094696969697,5.478771645021646
2.11094696969697,5.478771645021646
2.11094696969697,5.478771645021646
2.11094696969697,5.478771645021646
2.11094696969697,5.478771645021646
2.1791287878787884,5.478771645021646
2.1791287878787884,5.778771645021646
2.1791287878787884,6.778771645021646
2.5541287878787884,6.778771645021646
2.354128787878788,6.778771645021646
2.354128787878788,7.378771645021645
1.8541287878787882,7.378771645021645
2.2041287878787883,7.378771645021645
2.2041287878787883,7.378771645021645
2.3041287878787884,7.378771645021645
2.3041287878787884,7.378771645021645
2.220795454545455,7.378771645021645
2.220795454545455,7.378771645021645
2.045795454545455,7.378771645021645
2.045795454545455,7.378771645021645
2.395795454545455,7.378771645021645
2.395795454545455,7.378771645021645
2.395795454545455,7.378771645021645
2.395795454545455,7.378771645021645
2.395795454545455,7.878771645021645
2.395795454545455,7.378771645021645
2.395795454545455,7.378771645021645
2.395795454545455,7.378771645021645
1.8957954545454552,7.378771645021645
1.8957954545454552,7.378771645021645
1.8957954545454552,7.378771645021645
1.8957954545454552,7.378771645021645
1.8957954545454552,7.428771645021645
1.8957954545454552,7.428771645021645
1.8957954545454552,7.428771645021645
1.8957954545454552,7.428771645021645
1.8957954545454552,7.603771645021645
1.8957954545454552,7.603771645021645
1.8957954545454552,7.603771645021645
1.8957954545454552,7.603771645021645
1.5832954545454552,7.603771645021645
1.5832954545454552,7.603771645021645
1.5832954545454552,7.603771645021645
1.5832954545454552,7.603771645021645
1.5832954545454552,7.603771645021645
1.7832954545454551,7.603771645021645
1.7832954545454551,7.603771645021645
1.7832954545454551,7.603771645021645
1.7832954545454551,7.603771645021645
1.7832954545454551,7.603771645021645
1.983295454545455,7.603771645021645
1.983295454545455,7.103771645021645
1.983295454545455,7.103771645021645
2.233295454545455,7.103771645021645
2.233295454545455,6.703771645021645
2.233295454545455,6.703771645021645
2.233295454545455,6.603771645021645
1.758295454545455,6.603771645021645
1.758295454545455,6.753771645021645
1.758295454545455,6.753771645021645
1.758295454545455,6.753771645021645
1.758295454545455,7.253771645021645
1.758295454545455,7.253771645021645
1.758295454545455,7.253771645021645
1.658295454545455,7.253771645021645
1.658295454545455,7.753771645021645
1.658295454545455,7.953771645021646
1.658295454545455,8.353771645021645
1.8582954545454549,8.353771645021645
1.8582954545454549,8.353771645021645
1.8582954545454549,8.353771645021645
1.8582954545454549,8.353771645021645
1.8582954545454549,8.278771645021646
1.8582954545454549,8.278771645021646
1.8582954545454549,8.278771645021646
1.8582954545454549,8.278771645021646
2.2082954545454547,8.278771645021646
2.2082954545454547,8.278771645021646
2.2082954545454547,8.428771645021646
2.2082954545454547,8.428771645021646
2.2082954545454547,8.51210497835498
2.2082954545454547,8.51210497835498
2.2082954545454547,9.01210497835498
2.2082954545454547,8.96210497835498
2.2082954545454547,8.96210497835498
2.2082954545454547,8.96210497835498
2.2082954545454547,9.46210497835498
2.2082954545454547,9.478771645021647
2.2082954545454547,9.578771645021646
2.2082954545454547,9.578771645021646
2.641628787878788,9.578771645021646
2.641628787878788,9.778771645021646
2.641628787878788,9.778771645021646
2.641628787878788,9.778771645021646
2.641628787878788,9.778771645021646
2.641628787878788,9.778771645021646
2.5416287878787878,9.778771645021646
2.5416287878787878,9.778771645021646
2.5416287878787878,9.653771645021646
2.2916287878787878,9.653771645021646
2.2916287878787878,9.737862554112555
2.2916287878787878,9.337862554112554
2.2916287878787878,9.337862554112554
2.2916287878787878,10.337862554112554
2.0916287878787876,10.337862554112554
2.0916287878787876,10.037862554112554
2.311628787878788,10.037862554112554
2.311628787878788,9.437862554112554
2.311628787878788,9.637862554112553
2.311628787878788,9.637862554112553
2.311628787878788,9.637862554112553
2.311628787878788,9.571195887445887
2.311628787878788,9.921195887445887
2.311628787878788,10.071195887445887
2.311628787878788,10.571195887445887
2.311628787878788,10.671195887445887
2.311628787878788,10.671195887445887
2.311628787878788,10.671195887445887
2.311628787878788,10.671195887445887
2.036628787878788,10.671195887445887
1.9866287878787878,10.671195887445887
1.9866287878787878,10.671195887445887
2.4866287878787876,10.671195887445887
2.4866287878787876,10.521195887445886
2.4866287878787876,10.421195887445887
2.4866287878787876,10.087862554112553
2.4866287878787876,10.087862554112553
2.4866287878787876,10.087862554112553
2.4866287878787876,10.087862554112553
2.4866287878787876,9.087862554112553
2.4866287878787876,9.087862554112553
2.4866287878787876,9.537862554112552
2.4866287878787876,9.537862554112552
2.4866287878787876,9.537862554112552
1.4866287878787876,9.537862554112552
1.4866287878787876,9.737862554112551
1.4866287878787876,9.737862554112551
1.4866287878787876,9.737862554112551
1.4866287878787876,9.737862554112551
0.8866287878787876,9.737862554112551
0.8866287878787876,9.83786255411255
0.8866287878787876,9.83786255411255
0.8866287878787876,9.83786255411255
0.8866287878787876,9.83786255411255
1.0987499999999997,9.83786255411255
1.0987499999999997,9.93786255411255
1.0987499999999997,9.93786255411255
1.0987499999999997,9.856044372294368
1.0987499999999997,10.106044372294368
1.0987499999999997,10.106044372294368
1.0987499999999997,9.106044372294368
1.2654166666666664,9.106044372294368
1.1582738095238092,9.106044372294368
1.1582738095238092,9.106044372294368
0.7249404761904759,9.106044372294368
0.7249404761904759,9.106044372294368
0.7249404761904759,9.106044372294368
1.312440476190476,9.106044372294368
1.312440476190476,9.242408008658005
1.312440476190476,9.242408008658005
1.312440476190476,8.842408008658005
1.312440476190476,8.942408008658004
1.462440476190476,8.942408008658004
1.512440476190476,8.942408008658004
1.512440476190476,8.942408008658004
1.512440476190476,8.942408008658004
1.512440476190476,8.848658008658004
1.512440476190476,9.648658008658005
1.512440476190476,9.648658008658005
1.512440476190476,9.048658008658006
1.512440476190476,9.948658008658006
1.512440476190476,10.023658008658005
1.512440476190476,10.216839826839824
1.612440476190476,10.216839826839824
1.812440476190476,10.216839826839824
1.812440476190476,9.941839826839823
2.312440476190476,9.941839826839823
2.312440476190476,10.641839826839822
2.312440476190476,10.641839826839822
2.312440476190476,10.441839826839823
2.312440476190476,10.641839826839822
2.345773809523809,10.641839826839822
2.145773809523809,10.641839826839822
2.0902182539682537,10.641839826839822
2.0902182539682537,10.641839826839822
2.0902182539682537,10.366839826839822
1.798551587301587,10.366839826839822
1.798551587301587,10.866839826839822
1.798551587301587,10.816839826839821
1.798551587301587,10.816839826839821
1.798551587301587,11.316839826839821
1.798551587301587,11.316839826839821
1.798551587301587,11.316839826839821
1.798551587301587,11.316839826839821
1.798551587301587,11.316839826839821
1.298551587301587,11.316839826839821
1.298551587301587,11.316839826839821
0.4985515873015869,11.316839826839821
0.4985515873015869,11.316839826839821
0.4985515873015869,11.291839826839821
0.4985515873015869,11.291839826839821
0.4271230158730155,11.291839826839821
0.4271230158730155,11.291839826839821
0.4271230158730155,11.49183982683982
0.4271230158730155,11.508506493506488
0.4271230158730155,11.700173160173154
0.4271230158730155,12.400173160173154
0.4271230158730155,12.400173160173154
0.4271230158730155,12.400173160173154
0.6521230158730155,12.400173160173154
0.6521230158730155,12.400173160173154
0.6521230158730155,12.400173160173154
0.45212301587301545,12.400173160173154
0.45212301587301545,12.087673160173154
0.45212301587301545,12.087673160173154
0.9092658730158726,12.087673160173154
0.9092658730158726,12.087673160173154
1.1592658730158725,12.087673160173154
1.1592658730158725,12.087673160173154
1.1592658730158725,12.087673160173154
1.1592658730158725,12.087673160173154
1.1592658730158725,12.087673160173154
1.1592658730158725,12.087673160173154
1.1592658730158725,12.087673160173154
1.0259325396825392,12.087673160173154
1.0259325396825392,12.087673160173154
1.0259325396825392,11.837673160173154
1.0259325396825392,11.837673160173154
1.0259325396825392,12.037673160173153
1.0259325396825392,11.882117604617598
0.7425992063492058,11.882117604617598
0.7425992063492058,11.882117604617598
0.7425992063492058,11.882117604617598
0.7425992063492058,11.882117604617598
0.7425992063492058,12.682117604617599
0.8789628427128422,12.682117604617599
0.8789628427128422,12.782117604617598
0.8789628427128422,12.782117604617598
0.6789628427128422,12.782117604617598
0.6789628427128422,12.782117604617598
0.6789628427128422,12.782117604617598
1.1789628427128422,12.782117604617598
1.1789628427128422,12.982117604617597
1.1789628427128422,12.982117604617597
1.1789628427128422,13.082117604617597
1.1789628427128422,13.082117604617597
1.1789628427128422,13.082117604617597
1.1789628427128422,13.082117604617597
1.0539628427128422,13.082117604617597
1.0539628427128422,13.082117604617597
1.0539628427128422,13.082117604617597
1.0539628427128422,13.082117604617597
1.1164628427128422,13.082117604617597
1.1164628427128422,13.082117604617597
1.1164628427128422,13.282117604617596
0.9164628427128423,13.282117604617596
0.9164628427128423,13.307117604617597
0.6664628427128423,13.307117604617597
0.6664628427128423,13.307117604617597
0.6664628427128423,13.39045093795093
0.6664628427128423,13.39045093795093
0.6664628427128423,13.64045093795093
0.6664628427128423,13.64045093795093
0.6664628427128423,13.473784271284265
0.6664628427128423,13.723784271284265
0.9664628427128423,13.723784271284265
0.9664628427128423,13.723784271284265
0.9664628427128423,13.723784271284265
0.9664628427128423,13.723784271284265
0.9664628427128423,13.723784271284265
0.9664628427128423,13.723784271284265
0.9664628427128423,13.723784271284265
0.9664628427128423,13.973784271284265
0.9664628427128423,13.973784271284265
0.9664628427128423,13.973784271284265
0.9664628427128423,13.973784271284265
0.9664628427128423,13.973784271284265
1.1664628427128423,13.973784271284265
1.1664628427128423,13.948784271284264
1.1664628427128423,13.948784271284264
1.1664628427128423,13.948784271284264
1.5164628427128424,13.948784271284264
1.5164628427128424,13.948784271284264
1.5164628427128424,13.948784271284264
1.5164628427128424,13.948784271284264
1.8664628427128425,13.948784271284264
1.8664628427128425,13.948784271284264
1.8664628427128425,13.948784271284264
2.2164628427128426,13.948784271284264
2.2164628427128426,14.198784271284264
1.7614628427128427,14.198784271284264
1.282296176046176,14.198784271284264
1.282296176046176,14.198784271284264
1.282296176046176,14.198784271284264
1.282296176046176,14.198784271284264
1.4322961760461759,14.198784271284264
1.4322961760461759,14.398784271284264
1.4322961760461759,14.432117604617597
1.4322961760461759,14.432117604617597
1.4322961760461759,13.717831890331883
1.4322961760461759,13.717831890331883
1.4322961760461759,13.717831890331883
0.9322961760461759,13.717831890331883
0.9322961760461759,13.717831890331883
0.9322961760461759,13.717831890331883
0.9322961760461759,13.967831890331883
0.9322961760461759,13.217831890331883
0.9322961760461759,13.217831890331883
-0.06770382395382413,13.217831890331883
-0.06770382395382413,13.217831890331883
-0.06770382395382413,13.217831890331883
-0.06770382395382413,13.217831890331883
-0.06770382395382413,13.217831890331883
-0.06770382395382413,12.717831890331883
0.03229617604617588,12.717831890331883
0.03229617604617588,12.717831890331883
0.03229617604617588,12.717831890331883
0.03229617604617588,12.717831890331883
-0.3177038239538241,12.717831890331883
-0.3177038239538241,12.717831890331883
-0.3177038239538241,12.917831890331883
-0.3177038239538241,12.817831890331883
-0.3177038239538241,12.817831890331883
-0.3177038239538241,13.617831890331884
-0.3177038239538241,13.43449855699855
-0.9177038239538241,13.43449855699855
-0.4177038239538241,13.43449855699855
-0.4177038239538241,13.43449855699855
0.015629509379509243,13.43449855699855
0.015629509379509243,13.276165223665217
0.015629509379509243,13.276165223665217
0.015629509379509243,13.276165223665217
-0.13437049062049075,13.276165223665217
-0.13437049062049075,13.276165223665217
-0.13437049062049075,13.276165223665217
-0.20579906204906218,13.276165223665217
-0.20579906204906218,13.476165223665216
-0.20579906204906218,13.476165223665216
-0.20579906204906218,12.976165223665216
0.2942009379509378,12.976165223665216
0.2942009379509378,12.776165223665217
1.0942009379509379,12.776165223665217
1.494200937950938,12.776165223665217
1.494200937950938,13.317831890331883
1.494200937950938,13.317831890331883
1.494200937950938,13.317831890331883
1.494200937950938,13.017831890331882
1.8123827561327561,13.017831890331882
1.8123827561327561,13.017831890331882
1.8123827561327561,13.017831890331882
1.8123827561327561,13.017831890331882
1.8123827561327561,12.555331890331882
1.8123827561327561,12.555331890331882
2.312382756132756,12.555331890331882
2.1123827561327557,12.555331890331882
2.6123827561327557,12.555331890331882
2.6123827561327557,12.555331890331882
2.6123827561327557,12.155331890331881
2.6123827561327557,12.155331890331881
2.445716089466089,12.155331890331881
2.445716089466089,12.155331890331881
2.445716089466089,12.155331890331881
2.445716089466089,12.530331890331881
2.845716089466089,12.530331890331881
2.645716089466089,12.530331890331881
3.0623827561327555,12.530331890331881
3.1105309042809037,12.530331890331881
3.1105309042809037,11.930331890331882
3.1105309042809037,11.930331890331882
3.1105309042809037,11.930331890331882
3.1105309042809037,12.030331890331881
3.1105309042809037,12.030331890331881
3.1105309042809037,12.030331890331881
3.1105309042809037,12.830331890331882
3.1105309042809037,12.830331890331882
3.1105309042809037,12.930331890331882
2.6105309042809037,12.930331890331882
2.4105309042809036,12.930331890331882
2.4105309042809036,12.930331890331882
2.4105309042809036,13.030331890331881
2.32719757094757,13.030331890331881
2.32719757094757,13.030331890331881
2.32719757094757,13.580331890331882
2.32719757094757,14.180331890331882
2.32719757094757,14.530331890331881
2.57719757094757,14.530331890331881
2.57719757094757,14.530331890331881
2.57719757094757,14.530331890331881
2.57719757094757,14.530331890331881
2.57719757094757,14.530331890331881
2.57719757094757,14.530331890331881
2.57719757094757,14.530331890331881
1.57719757094757,14.530331890331881
1.57719757094757,14.363665223665215
1.57719757094757,14.363665223665215
1.57719757094757,14.363665223665215
2.07719757094757,14.363665223665215
2.07719757094757,14.363665223665215
2.07719757094757,14.363665223665215
2.07719757094757,14.363665223665215
2.07719757094757,14.313665223665215
2.07719757094757,14.413665223665214
2.07719757094757,14.313665223665215
2.07719757094757,14.313665223665215
2.499419793169792,14.313665223665215
2.499419793169792,14.313665223665215
2.8077531265031253,14.313665223665215
2.9327531265031253,14.313665223665215
2.9327531265031253,14.543665223665215
2.9327531265031253,14.543665223665215
2.9327531265031253,14.543665223665215
2.9327531265031253,14.543665223665215
2.9327531265031253,14.611847041847033
3.4327531265031253,14.611847041847033
3.4327531265031253,14.611847041847033
3.1577531265031253,14.611847041847033
3.1577531265031253,14.611847041847033
3.1577531265031253,14.611847041847033
3.1577531265031253,14.811847041847033
3.1577531265031253,14.971847041847033
3.1577531265031253,15.388513708513699
3.1577531265031253,15.388513708513699
2.957753126503125,15.388513708513699
2.957753126503125,15.388513708513699
2.957753126503125,15.388513708513699
2.957753126503125,15.388513708513699
2.957753126503125,15.388513708513699
2.957753126503125,15.988513708513699
2.957753126503125,15.988513708513699
2.957753126503125,15.988513708513699
2.957753126503125,16.9885137085137
3.2244197931697918,16.9885137085137
3.424419793169792,16.9885137085137
3.424419793169792,16.9885137085137
3.424419793169792,16.9885137085137
3.424419793169792,16.9885137085137
3.424419793169792,16.8385137085137
3.3172769360269347,16.8385137085137
3.3172769360269347,16.8385137085137
3.3172769360269347,16.8385137085137
3.385458754208753,16.8385137085137
3.485458754208753,16.8385137085137
3.485458754208753,16.8385137085137
3.485458754208753,16.8385137085137
3.3104587542087534,16.8385137085137
3.3104587542087534,16.8385137085137
3.3104587542087534,16.8385137085137
3.3104587542087534,16.8385137085137
3.3104587542087534,16.8385137085137
3.3104587542087534,16.8385137085137
3.3104587542087534,16.8385137085137
3.3586069023569016,16.8385137085137
3.5336069023569014,16.8385137085137
3.9086069023569014,16.8385137085137
3.9086069023569014,16.8385137085137
3.9086069023569014,16.6822637085137
4.176464045214044,16.6822637085137
4.176464045214044,16.6822637085137
4.176464045214044,16.6822637085137
3.1764640452140442,16.6822637085137
3.201464045214044,16.6822637085137
3.4871783309283297,16.6822637085137
3.4871783309283297,16.6822637085137
3.4871783309283297,16.6822637085137
3.4871783309283297,16.6822637085137
3.4871783309283297,16.982263708513702
3.4871783309283297,16.6822637085137
3.4871783309283297,16.8322637085137
3.4871783309283297,16.8322637085137
3.4871783309283297,16.8322637085137
3.320511664261663,16.8322637085137
3.320511664261663,16.8322637085137
3.720511664261663,16.8322637085137
4.006225949975949,16.8322637085137
4.006225949975949,17.0322637085137
4.006225949975949,17.0322637085137
4.006225949975949,17.0322637085137
4.006225949975949,17.0322637085137
4.006225949975949,17.0322637085137
4.006225949975949,17.0322637085137
4.506225949975949,17.0322637085137
5.006225949975949,17.0322637085137
5.006225949975949,17.0322637085137
5.006225949975949,17.6322637085137
5.006225949975949,17.386430375180367
5.006225949975949,17.386430375180367
5.006225949975949,17.386430375180367
5.006225949975949,17.386430375180367
5.006225949975949,17.386430375180367
5.274407768157768,17.386430375180367
4.8244077681577675,17.386430375180367
4.8244077681577675,17.386430375180367
4.8869077681577675,17.386430375180367
4.8869077681577675,17.386430375180367
4.8869077681577675,17.386430375180367
5.353574434824434,17.386430375180367
5.353574434824434,17.386430375180367
5.453574434824434,17.386430375180367
6.053574434824434,17.386430375180367
6.053574434824434,16.886430375180367
6.053574434824434,16.886430375180367
6.053574434824434,16.886430375180367
6.053574434824434,17.022794011544004
6.053574434824434,17.022794011544004
6.053574434824434,16.672794011544003
6.053574434824434,16.772794011544004
6.053574434824434,16.772794011544004
6.053574434824434,16.772794011544004
6.053574434824434,16.972794011544003
6.053574434824434,17.372794011544002
5.339288720538719,17.372794011544002
5.105955387205386,17.372794011544002
5.105955387205386,17.372794011544002
5.605955387205386,17.372794011544002
5.339288720538719,17.372794011544002
5.357470538720538,17.372794011544002
5.857470538720538,17.372794011544002
5.857470538720538,17.47993686868686
5.857470538720538,17.47993686868686
5.857470538720538,17.496603535353525
5.857470538720538,17.496603535353525
5.857470538720538,17.496603535353525
5.857470538720538,17.496603535353525
5.6574705387205375,17.496603535353525
5.6574705387205375,17.696603535353525
5.6574705387205375,17.696603535353525
5.6574705387205375,17.596603535353523
6.0324705387205375,17.596603535353523
6.080618686868686,17.596603535353523
6.080618686868686,17.996603535353522
6.080618686868686,17.996603535353522
6.080618686868686,17.996603535353522
6.080618686868686,17.746603535353522
6.080618686868686,17.546603535353523
6.080618686868686,17.546603535353523
6.080618686868686,17.246603535353522
6.080618686868686,17.686603535353523
5.7520472582972575,17.686603535353523
6.0020472582972575,17.686603535353523
6.0020472582972575,17.761603535353522
6.152047258297258,17.761603535353522
6.152047258297258,17.994936868686857
6.437761544011543,17.994936868686857
6.437761544011543,17.994936868686857
6.437761544011543,17.994936868686857
6.437761544011543,18.032436868686858
5.812761544011543,18.032436868686858
5.812761544011543,18.032436868686858
5.812761544011543,18.032436868686858
5.594904401154401,18.032436868686858
5.594904401154401,18.032436868686858
5.594904401154401,18.232436868686857
5.377047258297258,18.232436868686857
5.377047258297258,18.186603535353523
5.377047258297258,18.20327020202019
5.377047258297258,18.20327020202019
5.377047258297258,18.20327020202019
5.377047258297258,18.20327020202019
5.377047258297258,18.05327020202019
5.443713924963925,18.05327020202019
6.243713924963925,18.05327020202019
6.243713924963925,18.05327020202019
6.0437139249639245,18.05327020202019
6.143713924963924,18.05327020202019
6.143713924963924,18.05327020202019
6.143713924963924,18.05327020202019
6.143713924963924,18.05327020202019
6.143713924963924,18.05327020202019
6.42942821067821,18.05327020202019
6.42942821067821,17.886603535353522
6.42942821067821,16.886603535353522
6.42942821067821,17.186603535353523
6.42942821067821,17.186603535353523
6.42942821067821,17.436603535353523
6.42942821067821,17.436603535353523
6.42942821067821,17.436603535353523
6.477576358826358,17.436603535353523
6.477576358826358,17.536603535353525
6.549004930254929,17.536603535353525
6.549004930254929,17.536603535353525
6.549004930254929,17.536603535353525
6.715671596921596,17.536603535353525
6.3656715969215965,17.536603535353525
6.190671596921597,17.536603535353525
6.33352873977874,17.536603535353525
6.33352873977874,17.536603535353525
6.33352873977874,17.536603535353525
6.33352873977874,17.536603535353525
6.33352873977874,17.536603535353525
6.33352873977874,17.703270202020192
6.33352873977874,17.703270202020192
6.33352873977874,17.703270202020192
6.33352873977874,17.90327020202019
6.33352873977874,17.90327020202019
6.58352873977874,17.90327020202019
6.58352873977874,18.15327020202019
6.58352873977874,18.15327020202019
6.58352873977874,18.40327020202019
6.58352873977874,18.40327020202019
6.58352873977874,18.219936868686858
6.58352873977874,18.219936868686858
6.58352873977874,18.219936868686858
6.58352873977874,18.219936868686858
6.58352873977874,18.011603535353526
7.03352873977874,18.011603535353526
7.03352873977874,17.761603535353526
7.03352873977874,17.761603535353526
7.13352873977874,17.761603535353526
7.13352873977874,17.761603535353526
7.13352873977874,17.761603535353526
7.13352873977874,17.991603535353526
7.233528739778739,17.991603535353526
7.233528739778739,17.991603535353526
7.233528739778739,17.991603535353526
7.233528739778739,17.441603535353526
7.233528739778739,17.441603535353526
7.325195406445406,17.441603535353526
7.325195406445406,17.141603535353525
7.325195406445406,17.141603535353525
7.325195406445406,16.974936868686857
6.8918620731120726,16.974936868686857
6.8918620731120726,16.974936868686857
6.8918620731120726,16.841603535353524
6.8918620731120726,17.841603535353524
6.8918620731120726,17.841603535353524
6.941862073112072,17.841603535353524
6.941862073112072,17.841603535353524
6.941862073112072,17.641603535353525
6.941862073112072,17.641603535353525
6.941862073112072,18.241603535353526
6.941862073112072,18.241603535353526
6.941862073112072,18.241603535353526
6.941862073112072,18.241603535353526
6.941862073112072,18.191603535353526
6.941862073112072,18.191603535353526
6.941862073112072,18.441603535353526
6.941862073112072,18.363270202020193
7.191862073112072,18.363270202020193
7.191862073112072,18.196603535353525
7.591862073112073,18.196603535353525
7.591862073112073,18.196603535353525
7.591862073112073,18.196603535353525
7.591862073112073,18.196603535353525
7.591862073112073,18.196603535353525
7.541862073112073,18.196603535353525
7.541862073112073,18.221603535353523
7.541862073112073,18.221603535353523
7.541862073112073,18.321603535353525
7.741862073112073,18.321603535353525
7.741862073112073,18.321603535353525
7.741862073112073,18.321603535353525
7.741862073112073,18.321603535353525
8.241862073112074,18.321603535353525
8.241862073112074,18.321603535353525
8.241862073112074,18.321603535353525
8.241862073112074,18.321603535353525
8.241862073112074,18.321603535353525
7.841862073112074,18.321603535353525
8.091862073112074,18.321603535353525
8.091862073112074,18.371603535353525
8.091862073112074,18.371603535353525
8.091862073112074,18.396603535353524
8.091862073112074,18.396603535353524
8.091862073112074,18.646603535353524
8.091862073112074,18.646603535353524
8.091862073112074,18.646603535353524
8.091862073112074,18.646603535353524
8.091862073112074,19.446603535353525
8.091862073112074,19.446603535353525
8.091862073112074,19.446603535353525
8.091862073112074,19.446603535353525
8.091862073112074,19.446603535353525
8.091862073112074,19.446603535353525
8.285043891293892,19.446603535353525
8.285043891293892,19.546603535353526
8.203793891293891,19.546603535353526
8.203793891293891,19.44243686868686
8.203793891293891,19.44243686868686
8.203793891293891,19.44243686868686
8.203793891293891,19.44243686868686
8.203793891293891,19.44243686868686
8.203793891293891,19.44243686868686
8.424627224627224,19.44243686868686
8.424627224627224,19.44243686868686
8.424627224627224,19.04243686868686
8.424627224627224,19.328151154401144
8.424627224627224,19.328151154401144
8.424627224627224,19.328151154401144
8.424627224627224,20.028151154401144
8.424627224627224,20.228151154401143
8.492809042809043,20.228151154401143
8.492809042809043,20.228151154401143
8.492809042809043,20.228151154401143
8.492809042809043,20.228151154401143
8.492809042809043,20.228151154401143
